%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 50
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute attrib_21 numeric
@attribute attrib_22 numeric
@attribute attrib_23 numeric
@attribute attrib_24 numeric
@attribute attrib_25 numeric
@attribute attrib_26 numeric
@attribute attrib_27 numeric
@attribute attrib_28 numeric
@attribute attrib_29 numeric
@attribute attrib_30 numeric
@attribute attrib_31 numeric
@attribute attrib_32 numeric
@attribute attrib_33 numeric
@attribute attrib_34 numeric
@attribute attrib_35 numeric
@attribute attrib_36 numeric
@attribute attrib_37 numeric
@attribute attrib_38 numeric
@attribute attrib_39 numeric
@attribute attrib_40 numeric
@attribute attrib_41 numeric
@attribute attrib_42 numeric
@attribute attrib_43 numeric
@attribute attrib_44 numeric
@attribute attrib_45 numeric
@attribute attrib_46 numeric
@attribute attrib_47 numeric
@attribute attrib_48 numeric
@attribute attrib_49 numeric
@attribute attrib_50 numeric
@attribute class {0, 1}
@data
602.4435,-5.3009033,-160.03839,-223.57776,424.78796,-592.3428,192.97766,-884.4458,712.5642,-814.5147,733.42957,-469.24457,603.7623,910.1443,-657.6585,607.655,-317.82812,-549.9859,-594.66364,-393.43835,-61.096375,788.9131,-473.8423,371.0968,656.38196,242.99854,941.2571,-419.69348,-340.7921,383.4795,924.573,858.4702,-668.6355,-733.72205,207.95105,571.2832,816.8209,-584.5255,-758.5126,14.039307,900.6649,415.58337,-20.599182,-863.1065,-789.52795,938.39844,800.87085,954.24,582.7029,-436.63977,1
161.60706,-650.3091,706.4896,-153.90778,-379.26123,115.09668,487.2594,-252.03577,998.9497,-248.5,-34.786133,760.2355,-402.39758,811.8712,78.7666,-160.45844,-355.06927,379.92236,80.61609,-382.8136,-565.7943,-343.74524,-5.7894897,-747.0938,-19.893372,-437.45673,-859.06104,-225.52466,443.35913,-223.58258,-526.5382,-222.27332,60.028687,674.15125,218.17029,-42.737244,-139.31287,-714.7744,159.84534,96.335205,75.998535,-447.71765,-205.8385,-134.9231,799.0963,-58.058838,-471.23853,-940.5294,211.45459,-233.5976,1
131.20459,-240.85834,477.78247,-547.2848,-297.82886,290.26953,276.80066,-563.9604,-405.12024,850.6079,858.5842,-644.8125,-93.24115,-813.1837,-494.5109,-206.8208,-563.0149,-189.99988,322.4994,932.5049,-666.41626,-106.43494,-605.8278,184.23425,46.36328,-781.80743,-480.82684,102.071655,-342.9668,311.94666,969.7323,706.9033,175.43494,279.22498,-977.8258,724.34326,970.89026,-279.5279,366.00513,177.22876,-849.74664,615.27234,922.86865,276.97754,-600.6719,74.64673,-906.9919,-377.83246,571.8916,464.08008,1
995.7047,339.65308,-859.3567,557.0049,-118.51483,-7.0126953,516.97546,-900.82196,567.72217,834.8706,201.54175,-552.4193,-514.41785,-705.1998,-254.82507,-206.81512,-274.9038,-529.95215,-420.21216,-114.87573,326.46472,827.5469,-78.5354,144.51575,-10.468201,326.22083,153.03088,589.3793,-640.3091,733.7429,360.96912,-912.1937,-902.6818,38.663696,31.620972,-885.2687,-950.8498,-451.69867,304.20215,408.36414,-986.14325,514.74084,-366.7741,-294.45874,-169.6156,945.7411,230.51562,-919.0377,816.47595,-365.69818,1
237.06335,323.4756,-53.90094,-619.9025,217.56702,-746.7152,578.344,-122.065796,275.5592,-82.85339,-963.31915,812.84485,-145.37909,-805.6612,886.2931,-671.61597,121.24451,-495.62592,368.53198,-775.85645,717.4971,-971.85504,-874.63275,-9.541931,626.7062,-862.6177,-916.96594,102.725586,912.9741,-426.98163,162.9065,874.7208,-824.6008,-678.7565,348.9557,609.73047,-299.53442,-893.24695,-435.02106,-209.70331,-498.86185,-44.118958,-198.8869,611.80273,698.7787,-621.978,-22.025024,292.09216,34.076538,371.94495,0
-851.9004,-721.23425,685.7677,684.306,-191.8258,727.7489,30.988281,530.8716,331.89453,441.1831,-501.30347,336.66284,-167.90088,829.6406,-752.33673,-40.559143,122.16394,403.1194,-956.8791,-668.3501,-129.53271,-202.77289,-588.77014,-510.85736,-471.93274,405.41455,-81.89581,550.7129,158.55444,315.0763,250.21667,-629.33484,910.3805,434.78296,665.578,307.35242,545.7814,-548.13086,-659.8336,-166.18152,176.75,-425.94983,-848.33844,-437.6181,-842.66315,-114.304016,-477.38727,663.2046,-57.112793,588.84033,0
87.75134,-372.41174,650.6494,-599.0375,155.23572,859.94727,42.52063,946.02563,-800.8065,-321.891,699.52026,-897.78766,951.0051,-40.20587,268.91296,959.2516,-950.6484,-106.163086,-161.27087,-709.81836,-335.87457,-922.0976,730.75916,256.8495,26.883423,550.1665,301.92737,445.3982,-619.40314,250.62341,-294.72302,267.44922,504.03662,-121.6073,-14.371155,-735.3635,-328.79932,-855.4049,-628.69824,918.60547,673.77954,16.076538,172.1123,195.54163,364.7257,703.45715,305.19934,243.74707,-926.425,867.688,1
144.04724,-585.2651,-800.75464,-197.49902,122.40845,92.76721,-696.3856,195.84021,323.65625,694.71375,-890.74,-518.4337,147.42505,-358.4391,947.3207,763.42773,69.224976,-895.1432,-593.48486,-173.50201,495.04285,895.8264,-798.0646,-153.02118,761.775,991.8496,-387.69086,-930.5263,445.65955,884.4426,227.00073,941.53796,-685.2916,-815.1592,-800.8967,978.5177,-502.53555,-262.26794,-281.4508,-22.61206,-260.76013,870.6417,999.2449,-893.4896,978.3175,345.92627,716.81506,868.92566,898.42664,84.28381,0
538.6188,970.0083,600.1334,-206.8573,-844.7224,-283.9959,-917.3898,-739.75574,53.036255,-271.8144,838.58374,-737.8132,158.84998,-521.94836,539.0808,789.6527,445.17725,-567.7894,520.9276,-394.5077,599.027,-558.71655,-411.221,28.792603,939.8959,415.3689,-495.21317,277.5111,-86.198,299.3153,462.8452,-295.79138,695.7036,-105.75342,830.6732,-176.13318,-299.83118,167.49353,-508.16937,159.73303,-869.7596,-648.7151,-768.91455,622.58203,-912.9834,-648.7466,780.38184,390.7439,217.54883,769.02,0
-621.0145,-927.30524,-603.7654,188.81763,-999.7886,-689.0338,514.9617,286.31995,-241.53375,925.5742,99.83728,788.5493,-565.8329,-802.86896,-822.58295,346.93018,540.4253,-45.750854,580.9214,-18.72992,-95.78754,-243.19775,717.0116,-89.357605,346.0553,656.0626,706.2694,-692.1437,-283.8692,-235.31476,-234.39307,797.3971,-719.0349,183.96265,-281.5893,362.42664,-746.2348,-287.2705,-401.70105,734.63403,122.7417,-798.2554,-545.04614,311.43274,355.6078,-580.6621,675.56494,178.2008,44.769287,-141.4447,0
403.00037,908.96545,106.549194,-957.0055,-38.101013,477.13538,-240.88654,-422.02722,-403.54425,828.58984,-822.39777,445.62402,278.75037,-547.3685,-538.7133,-143.02625,-135.95233,-367.9795,346.4121,350.99536,-550.4248,961.5023,-540.29407,-229.89874,435.86426,194.95142,-668.63574,-756.5189,-505.18533,-485.54688,-127.34534,374.14453,-583.7737,910.34924,572.10376,452.48694,634.614,-480.524,275.563,708.6448,-869.29535,-510.4724,-910.72107,367.86133,-642.9089,-779.32056,681.417,587.5382,-144.9049,681.3104,0
56.320312,-768.40027,309.97156,-97.13513,-262.88928,-122.75043,-65.83563,729.59937,216.06836,451.15552,273.39868,-567.83765,518.55334,456.5476,797.979,-110.34338,-224.93707,879.66956,971.73364,-296.96075,807.34314,-446.52283,-116.3703,823.4165,-91.69464,-991.56946,-17.84253,61.992554,-768.17816,-345.3228,970.1633,-805.8626,-492.69223,516.881,-502.11316,-721.76135,-844.6791,682.40063,-65.46362,-719.29236,-695.75977,-874.5223,-796.183,-868.287,694.4133,634.54553,436.40002,-68.083496,4.989258,-803.2771,0
22.403687,-811.3088,-250.01776,-616.9872,539.5322,681.00366,-436.0598,-970.3245,-12.402893,835.3451,-566.08057,825.70056,-222.27362,340.8003,-766.7047,293.2567,4.6396484,-860.4541,-225.73334,-912.5514,672.9518,899.7722,519.74084,-456.3368,-246.4591,-388.77338,81.61157,965.2467,-786.4037,39.279663,-318.72498,271.1969,494.04175,-568.38293,859.5508,-686.9828,-699.3954,92.3656,897.01013,421.82837,29.880493,-778.33716,642.0337,561.28516,669.32446,-235.61615,-257.24042,838.80334,-409.828,-80.05823,1
-359.60266,67.04956,294.8745,-564.21844,-894.77466,569.60535,885.71545,-159.6101,582.9071,-510.834,-211.15723,-632.65295,167.59485,-516.4119,98.04028,-519.8507,-370.38483,884.55615,-204.86682,628.2356,-400.6377,-854.4119,59.003418,147.85059,745.3474,720.5532,892.76843,-932.91296,583.1865,-609.16736,378.75244,982.64307,-586.36597,-501.3011,-986.53577,-853.4541,-188.40338,546.45325,-220.13654,-565.7169,74.39441,-814.69763,-118.21393,961.49744,-913.64105,-255.08142,-604.5304,774.5958,168.1897,-855.92554,1
-514.2984,261.33203,653.3181,274.69812,289.19116,710.621,169.85474,-233.84991,85.34131,-203.44922,-94.47571,-586.529,954.6793,-330.24402,-505.6769,-507.1898,-232.22083,810.0242,-412.54224,689.1896,-947.41235,-172.79224,657.4562,-573.7831,55.646973,-6.7839355,133.1665,-985.68634,142.78137,446.068,574.6908,223.47351,577.3938,-272.31323,-728.8739,-361.47473,669.6001,-399.67822,380.3152,469.32227,307.00256,-67.813354,528.6362,365.23718,957.9835,851.104,-349.81097,222.79248,-619.0204,335.65295,1
768.5657,977.209,478.27454,-53.484802,-589.2833,-66.88849,0.4244995,496.4226,-608.74133,316.58008,137.5116,-884.6911,816.8895,-579.81006,-574.0032,-612.0269,334.41455,-35.363342,855.0222,-975.2354,882.2063,114.99609,573.59094,871.5044,503.75415,-33.37921,180.13159,973.0569,-856.71216,255.12927,218.53076,-124.325745,767.2837,546.89636,-790.20276,386.43445,-358.00507,-769.09375,-683.9022,603.7992,145.97119,259.78418,563.9835,-808.4785,-892.1352,-222.72662,446.20483,588.83374,333.6455,-478.6209,1
676.5875,-866.9471,723.6765,-793.14453,-109.972595,916.4403,178.93176,967.6594,159.72925,607.35767,-643.04016,-620.5442,346.40576,-563.5364,262.03552,584.20447,499.2185,81.90039,640.25745,-396.68182,795.8302,283.11865,199.1886,52.83008,-160.98883,-328.80365,782.9568,-836.53546,519.82117,-475.7909,-192.43292,-739.5437,-887.53235,939.41003,497.49915,672.4198,783.5183,-740.3142,-236.50305,415.51794,278.2246,-500.04837,922.78296,-61.36212,189.2893,989.8583,-113.24255,-282.76733,918.494,-517.61816,0
-72.42792,547.9391,209.17212,-426.42786,-316.20386,-976.96234,-42.39801,-563.0597,-323.28027,-146.72644,-96.03766,-403.3346,282.66724,459.50745,-241.42181,-252.99243,843.0243,-431.87726,-663.2411,471.01465,-607.494,-577.93414,355.61035,119.81421,-652.4739,658.84973,-311.21954,-915.51447,-579.64795,-91.195435,80.17566,225.70984,11.06012,731.3135,585.26416,-677.90155,-621.86615,633.7207,-661.3397,-943.6956,-0.124938965,607.0582,-360.7395,278.72278,-287.37347,864.6852,799.2826,-928.20715,-551.8668,-715.61035,1
-278.86426,-516.3883,-308.80414,-568.5442,-253.87189,-292.22125,-859.89825,979.65186,-38.404663,-42.909546,-523.8589,849.0465,858.114,-688.09436,-365.14954,444.01746,996.04004,419.71082,-479.5509,-998.2348,170.69043,-919.3884,716.2648,-748.8982,-541.933,474.1836,417.77124,-666.7661,-521.90515,-933.68195,551.1904,250.71606,-770.0695,-919.5991,839.4376,987.70166,933.9707,825.3655,438.51953,-115.93024,-542.2288,-856.13574,-308.6811,847.9651,108.16235,-222.99109,-467.96796,555.7356,-160.57025,-462.17413,0
-876.65,-84.792725,257.4995,843.78577,419.80432,-242.30884,192.65527,379.45984,-475.4732,976.0674,-931.617,-556.43274,942.9977,-859.2539,-188.47736,-119.626465,136.1897,-997.74365,-371.01434,403.60828,136.83899,-771.3285,618.86865,-408.22742,-583.595,228.02637,-111.12073,-133.0943,676.6074,-29.659424,622.5631,-635.40857,-211.7417,350.8114,-636.0989,-238.82117,711.4359,-174.80493,683.42444,-155.09747,-95.12958,800.3479,344.0719,900.78564,468.74646,577.34973,102.592896,824.916,63.950684,521.59033,1
-637.62195,-708.11536,-487.87665,-426.35388,-963.8245,269.88306,904.6979,-783.2673,-817.7683,711.15674,-964.5548,-419.0302,244.97266,-658.78546,19.862915,491.64844,61.41809,-871.6002,76.08154,958.1426,-812.89856,-763.87146,-384.2152,-147.93701,-449.65363,-956.69324,-970.0288,-662.2981,-38.67389,164.13843,853.21277,994.76965,582.4142,306.74182,351.3916,512.8817,-891.09076,-719.3058,-998.2726,339.20178,114.29822,496.82556,820.234,725.10474,-218.20374,898.29004,40.57251,244.67395,-926.01465,420.14197,1
259.59595,-952.6998,-715.0548,795.3495,-161.28937,-141.3952,874.35474,808.38086,86.50293,-941.6402,-499.3856,943.202,-453.0854,-958.9662,250.12378,780.72656,-421.42737,-495.95642,202.42065,-528.5371,-665.29126,-689.2555,675.97205,-857.6935,239.43542,139.64832,-233.01892,-807.8717,-895.03076,258.30615,-876.34625,89.012085,-854.27966,-550.2488,290.94922,502.6997,-680.99976,371.3474,-584.0888,-610.9966,658.4215,-559.6583,621.2604,988.6483,-435.10522,-282.6258,-64.99585,-388.78778,381.45776,-801.3479,1
-693.60315,545.5327,-998.00543,429.443,-56.335083,-528.84705,-249.76349,-583.9967,-23.513916,-658.9167,-685.73883,-559.99585,-723.70734,864.3574,133.03442,568.97327,160.0448,437.5642,-694.62933,408.2257,658.1998,-342.2572,-171.99036,-45.795593,-954.81964,-605.274,768.3445,286.11206,410.72278,809.2272,-161.34576,-727.8387,193.06409,-326.33783,-237.47089,468.72888,-199.99127,885.9053,810.5034,955.1505,-288.51447,-838.1188,-69.26404,973.8458,-212.70685,-448.9052,11.911011,-65.083984,896.30396,-360.0929,1
989.3563,596.3124,438.47693,90.5686,-258.29443,45.122192,848.6073,-490.2796,24.261108,482.47668,750.82007,-451.71637,-953.4621,754.0366,-924.60876,605.3529,-274.69934,-930.0388,-845.43994,-458.08063,-869.2655,422.7268,581.5718,405.94788,192.21387,838.10645,-552.7287,-671.46204,-658.53235,784.0802,461.1433,-528.4007,-555.23755,-185.6026,-581.22516,-809.32043,-887.94403,-162.03607,-504.70612,422.2804,269.901,-717.81635,-75.58655,713.20435,-253.79321,857.8331,765.2927,-719.82263,-461.20508,-364.99524,1
664.50244,-978.80585,426.01343,-295.8971,-212.04114,495.73767,626.50073,822.83606,-572.22876,549.22644,-673.4791,-860.4051,-818.47406,-522.253,67.11865,335.56506,56.604492,412.33228,-780.3303,-657.6278,-630.28406,947.7473,77.232544,169.01245,891.89966,-51.047974,-549.56616,311.27393,-668.168,-60.892517,-919.55194,718.8082,-44.64978,-493.79968,667.96216,359.4624,-93.315,761.0608,865.84106,47.438477,-373.03174,37.75293,-805.4615,-608.7036,658.1659,-251.98016,-486.86902,-530.2272,75.65869,-415.3316,0
415.1703,157.8407,-189.7248,114.482666,-282.61005,902.38513,-799.3418,-790.54315,-929.3795,-813.67236,-740.5762,-264.1576,646.1,-78.01807,-658.34924,-546.29193,836.69446,-421.12103,-828.18365,-824.5879,-38.6286,978.2488,-484.6281,889.59204,72.59375,375.80566,-826.2698,-222.02148,-859.8638,-293.57117,436.5155,835.5436,-878.8506,-321.20715,-357.49725,150.19666,-274.87457,-215.05548,80.75452,806.4447,-956.2507,-770.7129,-893.9616,-151.86316,639.447,283.3767,47.688232,-231.38464,172.76819,637.3949,1
258.64966,-407.70105,-802.4266,-53.888306,-518.47095,769.9281,-635.6831,-43.39325,-398.95728,-169.59625,945.5541,-643.02954,-192.65881,-984.6447,-665.8799,-200.3407,212.26196,-31.724304,-36.73694,430.13184,40.642822,-41.734802,-40.662476,690.84753,-338.596,-910.87103,-238.50421,-827.33887,928.18665,477.77588,-70.86041,-149.90076,-433.0843,-518.4308,-593.2733,163.95935,677.7273,712.48315,-373.1499,104.125244,-188.71313,796.6234,6.3410034,-302.55756,-465.40692,620.8707,626.4695,119.95691,918.95166,-845.8888,1
-812.8485,-970.23505,962.8699,-161.27985,-313.6101,-343.81586,605.20996,18.668884,-299.98425,-317.0996,-310.98706,-96.1723,-376.8847,27.20581,-996.0179,165.73962,783.3624,-755.6097,-634.302,418.34546,-52.200684,475.8059,-417.79126,557.84155,-581.5574,611.0748,-886.2766,-780.94464,648.4125,-350.6339,-751.2907,451.42737,-890.8827,121.61694,699.777,-874.1087,-999.64813,-124.96942,-334.68982,-445.35352,318.99243,523.1339,607.87976,339.02075,-211.69379,429.13147,268.0569,-443.67615,-801.2843,-782.75354,1
-237.68115,54.797485,-177.81226,496.1908,6.3206177,846.46606,-263.7522,730.86096,159.88147,-629.09937,129.94409,-987.19055,-692.386,748.60913,962.9181,856.99365,169.20435,50.968628,-289.93726,-908.2428,275.9259,84.31958,-651.91943,410.9536,755.0493,219.04492,-773.4197,-778.4261,-368.6089,-609.8396,-984.8203,-952.80786,-614.68225,554.1438,-470.59088,-63.00226,-600.89624,607.43665,912.04065,82.135864,878.61755,-944.7476,382.79346,-844.47034,854.88965,565.03076,568.1953,-231.68774,950.1935,947.0786,0
-715.291,-124.55115,-264.151,-924.358,572.0575,965.0823,714.03577,796.859,760.016,430.59033,-776.5176,965.7411,400.75793,-348.70813,898.9758,412.53943,-989.8194,-2.8015137,-292.78864,-140.44647,735.4546,-774.84534,-963.41437,592.63904,-697.6236,548.1677,836.10815,37.383667,-105.0719,36.6792,-621.30945,-701.88824,-19.223083,949.9833,-133.3548,-811.4079,520.2759,97.95154,-197.69135,-683.4818,-517.1454,-602.3251,814.2777,-620.4611,-856.48224,-583.4116,459.82996,988.8181,-756.5037,883.0962,1
-583.32764,56.80493,-227.07501,897.6699,-567.7532,69.099365,-130.2514,891.8408,-583.60724,-593.9956,-872.1147,-740.5321,-856.75073,-712.44824,469.00635,-975.89105,170.85706,886.50037,-343.88306,-91.72034,-208.00385,687.00183,-486.54547,734.8375,97.377075,262.3363,966.04346,217.68079,562.3766,303.32007,123.57971,-111.59558,961.0936,949.6957,807.14233,157.51025,-133.4278,-739.98895,-846.44104,-676.7792,513.6205,1.203186,-768.9203,-282.10205,380.7345,-152.69745,-38.65686,-878.4763,-509.79303,-452.6223,0
66.44397,-926.3498,-869.4118,-343.95734,-753.7564,779.6815,-526.7644,-984.447,339.8894,-65.69678,-615.22546,-663.2799,836.83765,-25.675537,629.86426,-53.424866,776.5056,-974.8414,-386.2541,53.918213,-187.99744,-880.38794,831.6261,-270.40833,-987.77936,-855.3879,-727.97534,-793.4829,837.89294,-589.0477,163.80066,-924.7561,-348.94543,-256.91022,-338.36096,-516.04614,-896.3277,550.4822,-667.632,547.5747,-199.96704,-531.098,634.5482,828.8562,738.81274,849.624,976.35706,-25.034912,-785.42505,-373.6701,1
391.86865,-623.63965,94.7738,904.0298,-606.5957,-939.5887,687.167,-8.744812,137.7157,-59.574585,-226.12622,536.22473,686.32996,11.4552,812.135,929.64636,-154.52875,-882.54236,-211.83289,-798.736,-161.44946,-489.9193,-240.67206,264.21448,-105.709656,577.5575,731.13684,550.71533,-273.8662,-157.11145,-810.47455,-165.45032,-166.33978,613.6997,345.0193,350.27832,-425.6861,-488.13867,-55.619446,-803.94836,33.82361,519.16235,-633.4303,-553.64545,866.2761,146.03284,-356.2879,402.9674,479.8783,863.51355,1
-965.9165,-23.120056,-787.9752,-965.6278,822.9575,320.84717,-532.63403,-762.52826,-861.51587,-478.26746,-814.85394,-899.803,743.59937,-586.2683,-542.8365,-463.05017,1.291626,388.02844,-364.71973,637.427,509.37915,451.38416,-152.5122,-643.4038,262.28345,-274.38312,-515.88696,-371.0089,-378.89258,-918.12213,920.82764,563.14624,859.65906,668.08887,512.7007,-32.29962,602.8873,714.8534,-276.3853,618.89465,85.52417,-805.3889,147.9403,-600.1007,832.5604,660.7566,-863.5534,725.6035,-900.49805,-92.103516,0
-244.00159,-487.7926,-790.81036,971.3716,-107.32611,-640.8434,-216.71051,423.62634,450.50977,581.66516,-209.61053,-73.04175,-196.836,265.27368,-681.03314,566.6339,923.3594,609.5946,-967.6814,615.31165,945.0542,486.5968,373.87512,-930.83545,305.85986,359.48926,-234.85431,-451.95038,72.30664,491.46106,274.87317,966.52185,-431.86334,719.24414,-463.1989,759.44666,5.8775024,974.6625,-945.21216,-614.5847,-535.4653,-791.96045,-542.1724,-666.87695,261.31274,-599.46454,753.86804,-79.679504,-467.1432,948.1903,0
180.14172,801.90405,-328.41644,-141.34741,859.05676,293.16382,-844.75183,-77.72595,142.51965,-633.8412,262.97278,302.45825,-736.1068,491.6454,188.53906,835.8489,-284.38196,375.93494,141.82678,-258.84955,631.85645,-918.4877,-828.14233,406.07617,-620.6556,-977.8014,-350.01746,455.12085,545.96533,-111.9057,-380.67377,-603.4422,565.38855,-317.5061,-453.31427,805.26794,327.4436,-257.5857,-594.34753,-781.2976,297.7268,866.33325,474.80908,706.49475,-93.73218,487.1875,752.42896,-580.068,-736.0868,-794.3676,0
-530.81445,335.70288,626.4049,938.0199,822.9536,879.0425,-550.0303,435.50134,-235.13135,-855.40356,368.55615,995.11975,-566.61804,29.029419,-28.313843,-189.29578,663.1316,747.6085,-126.78162,600.83496,888.02637,-72.30762,235.1449,903.1012,713.0178,-244.73822,-353.1255,738.32605,-553.3876,496.33032,59.28125,225.38367,-33.743042,-876.7241,-665.87305,166.69238,431.30566,746.83936,893.29285,-373.5843,-436.6438,-912.2648,-61.414124,87.85803,-518.67804,317.5282,761.70984,903.49585,-591.318,-743.37195,0
-224.67554,-559.4645,962.9332,137.95984,69.93848,-423.15173,-807.65735,-71.92944,-462.28546,16.574951,-957.31964,543.135,-96.90869,-728.3401,516.68604,-794.4723,361.4541,-904.9852,-568.39197,-342.6704,950.91626,652.97266,385.22327,980.3441,-731.39954,-210.85486,308.33154,-632.10376,-308.36395,-641.255,811.792,-648.10376,874.4197,-198.10437,-571.25104,709.34644,967.5112,-123.60504,-192.22821,-444.31952,739.86694,-215.13837,930.21265,978.02075,584.94055,808.1376,-494.8368,-30.353516,252.50879,996.2804,0
-162.03046,-602.3345,71.90869,-529.5724,-326.65637,269.09155,-581.2999,453.26965,781.68567,656.22217,225.5957,272.8224,-612.68695,-699.57324,449.8291,273.64185,-70.134155,134.14758,582.9597,-178.42413,105.240845,744.12695,-474.55872,402.60583,-350.0191,-855.4271,447.1068,193.27576,-86.87305,-862.82135,616.0569,419.66907,-97.88373,-994.382,-397.74225,323.83813,-805.60944,-674.66284,-251.508,621.0515,873.95325,-734.82996,-649.8728,-41.829346,482.19666,915.50586,596.49805,-927.0735,-135.10516,-101.55908,0
-999.4734,-894.18317,-247.664,-201.45013,779.5309,-169.20276,-72.848694,-201.38452,-550.99756,447.89502,914.4675,-687.14294,752.4617,20.325195,271.5951,380.90344,-25.676392,640.64294,-240.46063,118.95825,-330.95636,-25.079956,946.199,-379.69342,888.62964,960.88245,121.19763,355.5199,-898.0543,-874.5941,794.86914,343.41418,-826.9471,238.71338,-491.00238,147.02136,2.1655273,837.07385,204.4884,-905.4597,731.6267,-477.24512,-28.770264,-966.57117,780.6362,-110.563965,647.9767,396.51282,-603.70776,423.2395,0
445.1709,-607.8213,894.83594,793.9916,-468.81268,-273.57007,-684.184,-421.7212,-647.4237,-577.21594,823.21765,-354.68213,-648.55237,-973.3066,-138.56793,188.60925,698.2228,-235.62543,-189.73438,700.80005,675.5574,-928.3659,682.0193,66.13257,-570.6841,316.484,-735.00305,-615.6902,945.0581,-489.9606,-958.3723,141.56177,313.57422,333.39734,195.71655,-90.85211,-383.4145,-96.10217,72.166016,-123.51257,-906.1971,-637.6301,-436.16064,215.56042,645.11707,-416.32886,-925.9373,525.17395,-823.2313,-903.9695,0
939.594,-581.8552,-182.07208,640.4072,-502.28668,-308.5995,-385.81055,709.28284,-657.5832,-541.54614,947.067,875.00684,738.52625,-874.3407,633.6505,751.0155,648.85205,-841.88556,-571.8336,24.955444,378.37952,208.02051,-522.7401,-839.06616,450.7693,-632.2305,173.39612,-911.1657,6.3016357,61.980713,-194.14429,-518.17224,-253.28992,407.1593,-573.623,-931.0783,251.18848,-255.3949,426.57764,-162.41492,-650.822,-508.3476,466.8639,-47.802673,-840.63135,458.2744,-398.38483,-252.73462,-609.31726,340.53833,0
-286.98834,-749.93677,549.8292,229.35266,-304.05493,345.5454,811.3518,-337.6026,229.03796,-82.90741,-520.0829,-0.9140625,-578.12946,79.84949,210.92249,-287.14368,146.09192,-30.880981,454.32446,572.0443,-561.8251,454.47693,-52.074585,620.04504,4.1453857,620.9801,510.17407,367.4209,-438.29803,892.0382,-131.12592,673.06665,-477.28467,264.22595,-188.98517,418.49988,349.17517,282.51477,-449.72943,-731.2092,808.23376,105.10632,882.54224,-434.3944,307.06934,-709.7479,436.2422,-287.71338,-494.12607,-216.85144,1
122.853516,-712.15405,487.34595,-10.800293,-245.38037,-433.79486,-96.352356,-209.36096,-279.94757,118.962036,726.86523,-103.2876,594.2709,744.4241,496.58618,13.319946,610.01465,92.59668,288.28857,-23.77826,-973.4985,45.268555,-981.1846,212.61511,-392.87268,162.29443,160.28088,679.0928,-346.664,-680.3816,451.34045,769.6959,340.81372,41.546143,774.8286,595.9783,-534.5097,969.2169,13.349548,511.70093,130.6582,409.18848,-600.5161,787.9817,392.8501,970.4918,-355.1485,940.42163,-567.0599,-74.52533,1
-37.651245,367.94287,-569.734,119.20056,988.459,683.76526,991.3939,4.123657,567.6095,-597.84143,-278.52075,691.2151,378.12915,490.31042,325.0028,785.66675,459.43738,-297.15155,483.98865,214.755,-157.32501,-412.73608,-314.35712,257.39697,692.0637,581.68274,157.67358,549.38477,631.85986,722.1354,118.38794,965.24097,-736.15314,-865.31934,-340.0161,967.0851,272.8877,-291.56165,757.2871,-737.1404,-26.86139,-871.2064,-869.4909,430.713,665.1006,-204.26636,989.42993,543.29407,753.76636,-939.51416,0
47.741577,765.16113,-779.3029,-315.67487,-379.8911,398.4673,-252.0589,456.62427,-899.1577,916.5305,-440.71545,504.92212,-328.1062,151.85571,-125.59448,-12.00946,699.2267,994.62744,764.0752,-416.42072,-49.570374,-290.3589,-850.36676,-534.27234,-497.2222,-705.89966,707.54114,-687.77234,-990.2295,-824.34296,519.8922,291.03345,855.50354,-10.47644,-545.6592,-54.89081,-349.938,-824.558,-538.0142,-571.5857,-494.55197,-300.25323,-750.6737,-358.5728,580.38525,334.71082,110.48157,472.81018,-506.3292,-383.18213,0
98.44812,-425.47552,379.57385,857.558,-830.75635,-119.09589,595.10547,394.7943,450.36682,427.90295,-612.1824,-350.2951,-634.9221,936.93005,-805.8891,-506.24588,986.5858,-901.6039,-338.13525,932.10315,701.3043,523.2888,-22.472473,-825.67975,27.916626,926.808,-373.3653,790.2075,269.06934,266.28662,-671.94946,-161.99036,-434.9098,-723.6704,556.05554,604.2295,-125.791626,127.30835,-199.26636,-91.27997,-578.6743,779.04626,515.9364,805.6854,-762.52527,-990.2616,-434.5656,-49.333008,-445.32977,-929.1504,1
